"asset_id","local_path","source_kind","author_recorded","source_url_recorded","license_recorded","legal_verification","status","owner","evidence"
"blog-rich-los-alerces-national-park-gallery-4","media/blog/rich/los-alerces-national-park/gallery-4.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-alerces-national-park-gallery-5","media/blog/rich/los-alerces-national-park/gallery-5.jpg","unsplash","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-cardones-national-park-gallery-2","media/blog/rich/los-cardones-national-park/gallery-2.jpg","unsplash","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-cardones-national-park-gallery-3","media/blog/rich/los-cardones-national-park/gallery-3.jpg","unsplash","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-cardones-national-park-gallery-4","media/blog/rich/los-cardones-national-park/gallery-4.jpg","unsplash","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-los-cardones-national-park-gallery-5","media/blog/rich/los-cardones-national-park/gallery-5.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-patagonia-national-park-gallery-2","media/blog/rich/patagonia-national-park/gallery-2.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-patagonia-national-park-gallery-3","media/blog/rich/patagonia-national-park/gallery-3.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-patagonia-national-park-gallery-4","media/blog/rich/patagonia-national-park/gallery-4.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-patagonia-national-park-gallery-5","media/blog/rich/patagonia-national-park/gallery-5.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-talampaya-national-park-gallery-2","media/blog/rich/talampaya-national-park/gallery-2.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-talampaya-national-park-gallery-3","media/blog/rich/talampaya-national-park/gallery-3.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-talampaya-national-park-gallery-4","media/blog/rich/talampaya-national-park/gallery-4.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-talampaya-national-park-gallery-5","media/blog/rich/talampaya-national-park/gallery-5.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-banado-la-estrella-gallery-2","media/blog/rich/banado-la-estrella/gallery-2.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-banado-la-estrella-gallery-3","media/blog/rich/banado-la-estrella/gallery-3.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-banado-la-estrella-gallery-4","media/blog/rich/banado-la-estrella/gallery-4.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-rich-banado-la-estrella-gallery-5","media/blog/rich/banado-la-estrella/gallery-5.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-northwest-za-5-dney-hero","media/blog/northwest-za-5-dney/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-car-rental-hero","media/services/car-rental/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-patagonia-aviabilety","media/blog/patagonia-aviabilety/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-byudzhet-poezdki-argentina","media/blog/byudzhet-poezdki-argentina/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-stoimost-zhizni-buenos-aires","media/blog/stoimost-zhizni-buenos-aires/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-buenos-aires-rajony","media/blog/buenos-aires-rajony/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-mendoza-vinnyj-gid","media/blog/mendoza-vinnyj-gid/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-vnzh-argentina-rezidenciya","media/blog/vnzh-argentina-rezidenciya/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-bankovskij-schet-argentina","media/blog/bankovskij-schet-argentina/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-argentina-tourist-visa-2026","media/blog/argentina-tourist-visa-2026/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"service-card-visa-support","media/services/cards/visa-support.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-patagonia-аренда-авто-section-2","media/blog/patagonia-arenda-avto/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-money-karty-section-1","media/blog/money-karty/section-1.jpg","unsplash","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"blog-money-karty","media/blog/money-karty/hero.jpg","pexels","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-bosques-petrificados-hero","media/argentina-travel/parque-nacional-bosques-petrificados/1624476579387-bosque_petrificado_canon__110_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-bosques-petrificados-gallery-1","media/argentina-travel/parque-nacional-bosques-petrificados/1624476589618-b__petrificado_santa_cruz__foto_fernando_orengo__1_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-bosques-petrificados-gallery-2","media/argentina-travel/parque-nacional-bosques-petrificados/1624476595812-bosque_pet_santa_cruz_foto_f_orengo.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-bosques-petrificados-gallery-3","media/argentina-travel/parque-nacional-bosques-petrificados/1624476601387-bosque_petrificado_canon__138_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-el-leoncito-hero","media/argentina-travel/parque-nacional-el-leoncito/1627490254427-san_juan___pn_el_leoncito__2_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-el-leoncito-gallery-1","media/argentina-travel/parque-nacional-el-leoncito/1627490268171-sjbarrealdsc05847.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-el-leoncito-gallery-2","media/argentina-travel/parque-nacional-el-leoncito/1627490277818-san_juan___pn_el_leoncito__3_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-el-leoncito-gallery-3","media/argentina-travel/parque-nacional-el-leoncito/1627490284189-carro_a_vela___pampa_el_leoncito_01.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-islas-de-santa-fe-hero","media/argentina-travel/parque-nacional-islas-de-santa-fe/1624388804931-caminatas_y_corrida__1_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","blocked_or_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-islas-de-santa-fe-gallery-1","media/argentina-travel/parque-nacional-islas-de-santa-fe/1624388824268-paisaje_isla__2_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-islas-de-santa-fe-gallery-2","media/argentina-travel/parque-nacional-islas-de-santa-fe/1624388836136-otros_jaaukanig_s__1_.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
"at-parque-nacional-islas-de-santa-fe-gallery-3","media/argentina-travel/parque-nacional-islas-de-santa-fe/1624388840988-santa_fe_villa_ocampo_kayak_entre_yacares.jpg","argentina.travel","yes","yes","yes","not_performed_by_automated_audit","metadata_complete_review_required","Media rights owner","var/ops/media-rights-readiness.json + docs/audit/media-rights-readiness-2026-07-16.md"
