id,type,url,title,status,word_count,threshold,gap_words,quality_score,severity,recommended_action,source_path,evidence
kb:pampa,region,/baza-znaniy/pampa,Центр (Пампа),published,411,800,389,88,medium,EXPAND,content/knowledge-base/regiony/pampa.md,word_count=411; type_threshold=800
content-page:guide:patagoniya-s-chego-nachat,content_page,/guide/patagoniya-s-chego-nachat,Патагония: с чего начать,published,112,500,388,38,high,DEEP_REWRITE,src/data/guide-content.ts,word_count=112; type_threshold=500
blog:natsionalnyy-park-los-cardones,blog,/blog/natsionalnyy-park-los-cardones,Национальный парк Лос-Кардонес: гигантские кактусы и высокогорная пустыня Сальты (гид 2026),published,17,400,383,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=17; type_threshold=400
blog:ischigualasto-valle-de-la-luna,blog,/blog/ischigualasto-valle-de-la-luna,Исчигуаласто (Долина Луны): полный гид по парку (2026),published,19,400,381,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=19; type_threshold=400
blog:natsionalnyy-park-ibera,blog,/blog/natsionalnyy-park-ibera,Национальный парк Ибера: болота Корриентеса и возвращение ягуаров (гид 2026),published,20,400,380,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=20; type_threshold=400
blog:natsionalnyy-park-iguasu,blog,/blog/natsionalnyy-park-iguasu,Национальный парк Игуасу: полный гид по водопадам Аргентины (2026),published,20,400,380,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=20; type_threshold=400
blog:natsionalnyy-park-lanin,blog,/blog/natsionalnyy-park-lanin,"Национальный парк Ланин: вулкан, араукарии и озёра Неукена (гид 2026)",published,20,400,380,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=20; type_threshold=400
blog:natsionalnyy-park-los-alerses,blog,/blog/natsionalnyy-park-los-alerses,Национальный парк Лос-Алерсес: тысячелетние деревья и озёра Чубута (гид 2026),published,20,400,380,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=20; type_threshold=400
blog:natsionalnyy-park-los-glasiares,blog,/blog/natsionalnyy-park-los-glasiares,Национальный парк Лос-Гласьярес: ледник Перито-Морено и Фицрой (гид 2026),published,20,400,380,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=20; type_threshold=400
blog:natsionalnyy-park-talampaya,blog,/blog/natsionalnyy-park-talampaya,Национальный парк Талампая: красный каньон и динозавры Ла-Риохи (гид 2026),published,20,400,380,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=20; type_threshold=400
blog:banado-la-estrella,blog,/blog/banado-la-estrella,Баньядо-ла-Эстрелья: призрачные болота Формосы (гид 2026),published,21,400,379,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=21; type_threshold=400
blog:natsionalnye-parki-argentiny,blog,/blog/natsionalnye-parki-argentiny,Все национальные парки Аргентины: полный список и гид (2026),published,21,400,379,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=21; type_threshold=400
blog:natsionalnyy-park-patagonia,blog,/blog/natsionalnyy-park-patagonia,Национальный парк Патагония: дикие плато и степь Санта-Круса (гид 2026),published,21,400,379,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=21; type_threshold=400
kb:litoral,region,/baza-znaniy/litoral,Литораль (Северо-Восток / Месопотамия),published,422,800,378,88,medium,EXPAND,content/knowledge-base/regiony/litoral.md,word_count=422; type_threshold=800
blog:natsionalnyy-park-nauel-uapi,blog,/blog/natsionalnyy-park-nauel-uapi,"Национальный парк Науэль-Уапи: Барилоче, озёра и горы (гид 2026)",published,22,400,378,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=22; type_threshold=400
blog:natsionalnyy-park-poluostrov-valdes,blog,/blog/natsionalnyy-park-poluostrov-valdes,"Национальный парк Полуостров Вальдес: киты, пингвины и морская природа (гид 2026)",published,23,400,377,43,high,DEEP_REWRITE,src/data/blog.ts,word_count=23; type_threshold=400
blog:natsionalnyy-park-tierra-del-fuego,blog,/blog/natsionalnyy-park-tierra-del-fuego,Национальный парк Огненная Земля: Ушуайя и край света (гид 2026),published,24,400,376,44,high,DEEP_REWRITE,src/data/blog.ts,word_count=24; type_threshold=400
content-page:guide:gastronomiya-i-asado,content_page,/guide/gastronomiya-i-asado,Гастрономия и asado,published,131,500,369,39,medium,DEEP_REWRITE,src/data/guide-content.ts,word_count=131; type_threshold=500
content-page:guide:tango-i-kultura-ba,content_page,/guide/tango-i-kultura-ba,Танго и культура Буэнос-Айреса,published,132,500,368,39,medium,DEEP_REWRITE,src/data/guide-content.ts,word_count=132; type_threshold=500
content-page:guide:bronirovanie-i-oplata,content_page,/guide/bronirovanie-i-oplata,Бронирование и оплата на платформе,published,134,500,366,39,medium,DEEP_REWRITE,src/data/guide-content.ts,word_count=134; type_threshold=500
destination:salta,destination,/destinations/salta,Сальта,published,139,500,361,32,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=139; type_threshold=500
kb:cuyo,region,/baza-znaniy/cuyo,Куйо,published,442,800,358,89,medium,EXPAND,content/knowledge-base/regiony/cuyo.md,word_count=442; type_threshold=800
kb:mendoza,city,/baza-znaniy/mendoza,Мендоса,published,142,500,358,82,medium,DEEP_REWRITE,content/knowledge-base/goroda/mendoza.md,word_count=142; type_threshold=500
destination:mendoza,destination,/destinations/mendoza,Мендоса,published,142,500,358,32,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=142; type_threshold=500
destination:calafate,destination,/destinations/calafate,Эль-Калафате,published,144,500,356,32,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=144; type_threshold=500
destination:patagonia,destination,/destinations/patagonia,Патагония,published,146,500,354,32,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=146; type_threshold=500
destination:ushuaia,destination,/destinations/ushuaia,Ушуайя,published,149,500,351,32,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=149; type_threshold=500
destination:bariloche,destination,/destinations/bariloche,Барилоче,published,152,500,348,33,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=152; type_threshold=500
kb:gid-po-medicine,guide,/baza-znaniy/gid-po-medicine,Медицина и здоровье в Аргентине: полный тематический гид,published,253,600,347,51,medium,DEEP_REWRITE,content/knowledge-base/medicina/gid-po-medicine.md,word_count=253; type_threshold=600
kb:gid-po-zhilyu,guide,/baza-znaniy/gid-po-zhilyu,Жильё в Аргентине: полный тематический гид,published,256,600,344,51,medium,DEEP_REWRITE,content/knowledge-base/zhile/gid-po-zhilyu.md,word_count=256; type_threshold=600
kb:tango-en-buenos-aires,attraction,/baza-znaniy/tango-en-buenos-aires,Танго в Буэнос-Айресе,published,161,500,339,83,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/tango-en-buenos-aires.md,word_count=161; type_threshold=500
kb:gastronomia-portena,attraction,/baza-znaniy/gastronomia-portena,Кухня Буэнос-Айреса,published,163,500,337,83,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/gastronomia-portena.md,word_count=163; type_threshold=500
kb:cordero-patagonico,attraction,/baza-znaniy/cordero-patagonico,Патагонский ягненок,published,164,500,336,83,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/cordero-patagonico.md,word_count=164; type_threshold=500
destination:ba,destination,/destinations/ba,Буэнос-Айрес,published,164,500,336,33,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=164; type_threshold=500
destination:iguazu,destination,/destinations/iguazu,Пуэрто-Игуасу,published,166,500,334,33,medium,DEEP_REWRITE,src/data/destination-pages.ts,word_count=166; type_threshold=500
kb:buenos-aires-tradicional,attraction,/baza-znaniy/buenos-aires-tradicional,Традиционный Буэнос-Айрес,published,170,500,330,84,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/buenos-aires-tradicional.md,word_count=170; type_threshold=500
kb:vida-nocturna-en-buenos-aires,attraction,/baza-znaniy/vida-nocturna-en-buenos-aires,Ночная жизнь Буэнос-Айреса,published,175,500,325,84,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/vida-nocturna-en-buenos-aires.md,word_count=175; type_threshold=500
kb:teatro-y-literatura-en-buenos-aires,attraction,/baza-znaniy/teatro-y-literatura-en-buenos-aires,Театр и литература в Буэнос-Айресе,published,178,500,322,84,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/teatro-y-literatura-en-buenos-aires.md,word_count=178; type_threshold=500
kb:quebrada-de-humahuaca,attraction,/baza-znaniy/quebrada-de-humahuaca,Кебрада-де-Умауака,published,186,500,314,84,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/quebrada-de-humahuaca.md,word_count=186; type_threshold=500
guide-topic:bezopasnost,guide_topic,/guide/bezopasnost,Безопасность,published,87,400,313,40,high,DEEP_REWRITE,src/data/guide-topics.ts,word_count=87; type_threshold=400
content-page:guide:sezony-i-klimat,content_page,/guide/sezony-i-klimat,Сезоны и климат в Аргентине,published,193,500,307,42,medium,DEEP_REWRITE,src/data/guide-content.ts,word_count=193; type_threshold=500
kb:las-lenas,attraction,/baza-znaniy/las-lenas,Лас-Леньяс,published,194,500,306,50,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/las-lenas.md,word_count=194; type_threshold=500
guide-topic:pogoda-i-sezonnost,guide_topic,/guide/pogoda-i-sezonnost,Погода и сезонность,published,97,400,303,41,high,DEEP_REWRITE,src/data/guide-topics.ts,word_count=97; type_threshold=400
guide-topic:kukhnya,guide_topic,/guide/kukhnya,Кухня,published,99,400,301,41,high,DEEP_REWRITE,src/data/guide-topics.ts,word_count=99; type_threshold=400
guide-topic:svyaz,guide_topic,/guide/svyaz,Связь,published,100,400,300,41,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=100; type_threshold=400
guide-topic:turistskie-regiony,guide_topic,/guide/turistskie-regiony,Туристические регионы,published,105,400,295,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=105; type_threshold=400
kb:bosque-petrificado,national_park,/baza-znaniy/bosque-petrificado,Национальный парк Окаменевшие леса Харамільо,published,207,500,293,70,medium,DEEP_REWRITE,content/knowledge-base/natsionalnye-parki/bosque-petrificado.md,word_count=207; type_threshold=500
guide-topic:kultura,guide_topic,/guide/kultura,Культура,published,110,400,290,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=110; type_threshold=400
guide-topic:istoriya,guide_topic,/guide/istoriya,История,published,112,400,288,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=112; type_threshold=400
kb:noa,region,/baza-znaniy/noa,Северо-Запад (NOA),published,513,800,287,91,low,EXPAND,content/knowledge-base/regiony/noa.md,word_count=513; type_threshold=800
kb:barreal,attraction,/baza-znaniy/barreal,Барреаль и Эль-Леонсито,published,214,500,286,51,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/barreal.md,word_count=214; type_threshold=500
guide-topic:yazyk,guide_topic,/guide/yazyk,Язык,published,116,400,284,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=116; type_threshold=400
kb:gid-po-transportu,transport,/baza-znaniy/gid-po-transportu,Транспорт в Аргентине: полный тематический гид,published,317,600,283,53,medium,EXPAND,content/knowledge-base/transport/gid-po-transportu.md,word_count=317; type_threshold=600
guide-topic:shopping,guide_topic,/guide/shopping,Шопинг,published,117,400,283,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=117; type_threshold=400
guide-topic:dostoprimechatelnosti,guide_topic,/guide/dostoprimechatelnosti,Достопримечательности,published,118,400,282,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=118; type_threshold=400
guide-topic:transport,guide_topic,/guide/transport,На чём передвигаться,published,119,400,281,42,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=119; type_threshold=400
guide-topic:gde-zhit,guide_topic,/guide/gde-zhit,Где жить,published,123,400,277,43,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=123; type_threshold=400
kb:museos-de-buenos-aires,attraction,/baza-znaniy/museos-de-buenos-aires,Музеи Буэнос-Айреса,published,224,500,276,86,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/museos-de-buenos-aires.md,word_count=224; type_threshold=500
kb:gosudarstvennye-prilozheniya,guide,/baza-znaniy/gosudarstvennye-prilozheniya,"Государственные приложения Аргентины: Mi Argentina, miBA, ARCA",published,331,600,269,74,medium,EXPAND,content/knowledge-base/svyaz/gosudarstvennye-prilozheniya.md,word_count=331; type_threshold=600
kb:mercedes-corrientes,city,/baza-znaniy/mercedes-corrientes,Мерседес (Корриентес),published,231,500,269,52,medium,DEEP_REWRITE,content/knowledge-base/goroda/mercedes-corrientes.md,word_count=231; type_threshold=500
kb:avistaje-de-aves-en-la-pampa,attraction,/baza-znaniy/avistaje-de-aves-en-la-pampa,Наблюдение за птицами в Ла-Пампа,published,232,500,268,87,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/avistaje-de-aves-en-la-pampa.md,word_count=232; type_threshold=500
kb:patagonia,region,/baza-znaniy/patagonia,Патагония,published,534,800,266,92,low,EXPAND,content/knowledge-base/regiony/patagonia.md,word_count=534; type_threshold=800
kb:posle-dtp,guide,/baza-znaniy/posle-dtp,Что делать после ДТП в Аргентине,published,335,600,265,74,medium,EXPAND,content/knowledge-base/transport/posle-dtp.md,word_count=335; type_threshold=600
kb:lujan,city,/baza-znaniy/lujan,Лухан,published,236,500,264,52,medium,DEEP_REWRITE,content/knowledge-base/goroda/lujan.md,word_count=236; type_threshold=500
kb:ushuaia,city,/baza-znaniy/ushuaia,Ушуайя,published,238,500,262,87,medium,DEEP_REWRITE,content/knowledge-base/goroda/ushuaia.md,word_count=238; type_threshold=500
guide-topic:ekonomika-i-dengi,guide_topic,/guide/ekonomika-i-dengi,Экономика и деньги,published,138,400,262,44,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=138; type_threshold=400
kb:hornocal,attraction,/baza-znaniy/hornocal,Серрания-де-Орнокаль (Гора 14 цветов),published,239,500,261,52,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/hornocal.md,word_count=239; type_threshold=500
kb:almacenes-de-ramos-generales-en-la-pampa,attraction,/baza-znaniy/almacenes-de-ramos-generales-en-la-pampa,Общие букетные магазины в Ла-Пампа,published,240,500,260,87,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/almacenes-de-ramos-generales-en-la-pampa.md,word_count=240; type_threshold=500
kb:sierra-de-la-ventana,attraction,/baza-znaniy/sierra-de-la-ventana,Сьерра-де-ла-Вентана,published,241,500,259,52,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/sierra-de-la-ventana.md,word_count=241; type_threshold=500
kb:bahia-blanca,city,/baza-znaniy/bahia-blanca,Баия-Бланка,published,245,500,255,45,medium,DEEP_REWRITE,content/knowledge-base/goroda/bahia-blanca.md,word_count=245; type_threshold=500
kb:valle-de-uco,attraction,/baza-znaniy/valle-de-uco,Валье-де-Уко,published,246,500,254,52,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/valle-de-uco.md,word_count=246; type_threshold=500
kb:saltos-del-mocona,attraction,/baza-znaniy/saltos-del-mocona,Сальтос-дель-Моконá,published,247,500,253,52,medium,DEEP_REWRITE,content/knowledge-base/dostoprimechatelnosti/saltos-del-mocona.md,word_count=247; type_threshold=500
kb:cueva-de-las-manos,attraction,/baza-znaniy/cueva-de-las-manos,Куэва-де-лас-Манос (Пещера рук),published,250,500,250,73,medium,EXPAND,content/knowledge-base/dostoprimechatelnosti/cueva-de-las-manos.md,word_count=250; type_threshold=500
guide-topic:kak-dobratsya,guide_topic,/guide/kak-dobratsya,Как добраться,published,152,400,248,45,medium,DEEP_REWRITE,src/data/guide-topics.ts,word_count=152; type_threshold=400
kb:gid-po-kulture,guide,/baza-znaniy/gid-po-kulture,Культура и жизнь Аргентины: полный тематический гид,published,354,600,246,55,medium,EXPAND,content/knowledge-base/kultura/gid-po-kulture.md,word_count=354; type_threshold=600
kb:certificado-de-legalidad-prav,guide,/baza-znaniy/certificado-de-legalidad-prav,Certificado de legalidad водительских прав: что это и зачем,published,357,600,243,75,medium,EXPAND,content/knowledge-base/transport/certificado-de-legalidad-prav.md,word_count=357; type_threshold=600
kb:prava-passazhira-otmena-reisa,guide,/baza-znaniy/prava-passazhira-otmena-reisa,Права пассажира при отмене или задержке рейса в Аргентине,published,358,600,242,75,medium,EXPAND,content/knowledge-base/transport/prava-passazhira-otmena-reisa.md,word_count=358; type_threshold=600
kb:tafi-del-valle,attraction,/baza-znaniy/tafi-del-valle,Тафи-дель-Валье,published,269,500,231,53,medium,EXPAND,content/knowledge-base/dostoprimechatelnosti/tafi-del-valle.md,word_count=269; type_threshold=500
kb:arte-urbano-en-buenos-aires,attraction,/baza-znaniy/arte-urbano-en-buenos-aires,Стрит-арт в Буэнос-Айресе,published,272,500,228,89,medium,EXPAND,content/knowledge-base/dostoprimechatelnosti/arte-urbano-en-buenos-aires.md,word_count=272; type_threshold=500
content-page:immigration:obzor-vnzh,immigration,/immigration/obzor-vnzh,Обзор видов ВНЖ в Аргентине,published,373,600,227,48,low,EXPAND,src/data/immigration-content.ts,word_count=373; type_threshold=600
kb:empanadas,guide,/baza-znaniy/empanadas,Эмпанадас: как читать главную уличную еду Аргентины,published,375,600,225,76,low,EXPAND,content/knowledge-base/kultura/empanadas.md,word_count=375; type_threshold=600
legal:refunds,legal,/legal/refunds,Политика возвратов,published,76,300,224,23,medium,DEEP_REWRITE,src/data/legal-content.ts,word_count=76; type_threshold=300
kb:gid-po-dokumentam,guide,/baza-znaniy/gid-po-dokumentam,Документы и легализация в Аргентине: полный тематический гид,published,378,600,222,56,low,EXPAND,content/knowledge-base/pereezd/gid-po-dokumentam.md,word_count=378; type_threshold=600
kb:zhile-i-arenda,guide,/baza-znaniy/zhile-i-arenda,Жильё и аренда в Аргентине,published,378,600,222,76,low,EXPAND,content/knowledge-base/pereezd/zhile-i-arenda.md,word_count=378; type_threshold=600
kb:provoz-lekarstv,guide,/baza-znaniy/provoz-lekarstv,Провоз лекарств через границу Аргентины,published,380,600,220,76,low,EXPAND,content/knowledge-base/medicina/provoz-lekarstv.md,word_count=380; type_threshold=600
legal:terms,legal,/legal/terms,Пользовательское соглашение,published,87,300,213,24,medium,DEEP_REWRITE,src/data/legal-content.ts,word_count=87; type_threshold=300
legal:cookies,legal,/legal/cookies,Политика cookie,published,90,300,210,25,medium,DEEP_REWRITE,src/data/legal-content.ts,word_count=90; type_threshold=300
kb:kemping-i-palatki,guide,/baza-znaniy/kemping-i-palatki,Кемпинг и палатки в Аргентине,published,394,600,206,64,low,EXPAND,content/knowledge-base/zhile/kemping-i-palatki.md,word_count=394; type_threshold=600
legal:booking,legal,/legal/booking,Условия бронирования,published,100,300,200,25,medium,DEEP_REWRITE,src/data/legal-content.ts,word_count=100; type_threshold=300
kb:vysokogorye-na-avto,guide,/baza-znaniy/vysokogorye-na-avto,Путешествие на автомобиле в высокогорье: Пуна и перевалы,published,402,600,198,65,low,EXPAND,content/knowledge-base/transport/vysokogorye-na-avto.md,word_count=402; type_threshold=600
legal:affiliate,legal,/legal/affiliate,Партнёрские ссылки и реклама,published,105,300,195,26,medium,DEEP_REWRITE,src/data/legal-content.ts,word_count=105; type_threshold=300
kb:sladkoe-dulce-de-leche,guide,/baza-znaniy/sladkoe-dulce-de-leche,"Сладкое: дульсе-де-лече, альфахорес и фактурас",published,411,600,189,72,low,EXPAND,content/knowledge-base/kultura/sladkoe-dulce-de-leche.md,word_count=411; type_threshold=600
kb:dikaya-priroda,guide,/baza-znaniy/dikaya-priroda,Дикая природа Аргентины: где кого смотреть по сезонам,published,414,600,186,92,low,EXPAND,content/knowledge-base/priroda/dikaya-priroda.md,word_count=414; type_threshold=600
kb:necochea,city,/baza-znaniy/necochea,Некочеа,published,317,500,183,56,low,EXPAND,content/knowledge-base/goroda/necochea.md,word_count=317; type_threshold=500
kb:dokumenty-dlya-poezdki-na-avto,guide,/baza-znaniy/dokumenty-dlya-poezdki-na-avto,"Какие документы нужны, чтобы ездить на автомобиле в Аргентине",published,424,600,176,78,low,EXPAND,content/knowledge-base/transport/dokumenty-dlya-poezdki-na-avto.md,word_count=424; type_threshold=600
kb:esquel,city,/baza-znaniy/esquel,Эскель,published,330,500,170,57,low,EXPAND,content/knowledge-base/goroda/esquel.md,word_count=330; type_threshold=500
itinerary:buenos-aires-iguazu-5-days,itinerary,/itineraries/buenos-aires-iguazu-5-days,Буэнос-Айрес + Игуасу за 5 дней,published,40,200,160,40,high,DEEP_REWRITE,src/data/places-seed.ts,word_count=40; type_threshold=200
kb:colon-entre-rios,city,/baza-znaniy/colon-entre-rios,Колон,published,342,500,158,57,low,EXPAND,content/knowledge-base/goroda/colon-entre-rios.md,word_count=342; type_threshold=500
kb:status-expediente-migraciones,guide,/baza-znaniy/status-expediente-migraciones,Как узнать статус дела (expediente) в Migraciones,published,442,600,158,78,low,EXPAND,content/knowledge-base/pereezd/status-expediente-migraciones.md,word_count=442; type_threshold=600
kb:teatr-kolon,attraction,/baza-znaniy/teatr-kolon,Театр Колон,published,343,500,157,92,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/teatr-kolon.md,word_count=343; type_threshold=500
kb:vnzh-po-uchebe,guide,/baza-znaniy/vnzh-po-uchebe,ВНЖ Аргентины по учёбе (студенческая резиденция),published,443,600,157,71,low,EXPAND,content/knowledge-base/pereezd/vnzh-po-uchebe.md,word_count=443; type_threshold=600
kb:folklor-i-muzyka,guide,/baza-znaniy/folklor-i-muzyka,"Музыка Аргентины: фольклор, рок и куартето",published,444,600,156,74,low,EXPAND,content/knowledge-base/kultura/folklor-i-muzyka.md,word_count=444; type_threshold=600
kb:tandil,city,/baza-znaniy/tandil,Тандиль,published,344,500,156,57,low,EXPAND,content/knowledge-base/goroda/tandil.md,word_count=344; type_threshold=500
kb:resistencia,city,/baza-znaniy/resistencia,Ресистенсия,published,352,500,148,93,low,EXPAND,content/knowledge-base/goroda/resistencia.md,word_count=352; type_threshold=500
kb:gid-po-dengam,guide,/baza-znaniy/gid-po-dengam,Деньги в Аргентине: полный тематический гид,published,456,600,144,59,low,EXPAND,content/knowledge-base/dengi/gid-po-dengam.md,word_count=456; type_threshold=600
kb:san-luis,city,/baza-znaniy/san-luis,Сан-Луис,published,356,500,144,93,low,EXPAND,content/knowledge-base/goroda/san-luis.md,word_count=356; type_threshold=500
kb:prazdniki-i-traditsii,guide,/baza-znaniy/prazdniki-i-traditsii,"Праздники, традиции и этикет Аргентины",published,459,600,141,79,low,EXPAND,content/knowledge-base/kultura/prazdniki-i-traditsii.md,word_count=459; type_threshold=600
legal:privacy,legal,/legal/privacy,Политика конфиденциальности,published,159,300,141,30,medium,EXPAND,src/data/legal-content.ts,word_count=159; type_threshold=300
kb:nauka-i-tehnologii,guide,/baza-znaniy/nauka-i-tehnologii,"Наука, космос и технологии: чем гордится Аргентина",published,461,600,139,74,low,EXPAND,content/knowledge-base/kultura/nauka-i-tehnologii.md,word_count=461; type_threshold=600
kb:zhile-dlya-turistov,guide,/baza-znaniy/zhile-dlya-turistov,Где остановиться туристу в Аргентине,published,461,600,139,64,low,EXPAND,content/knowledge-base/zhile/zhile-dlya-turistov.md,word_count=461; type_threshold=600
kb:parque-nacional-laguna-blanca,national_park,/baza-znaniy/parque-nacional-laguna-blanca,национальный парк Laguna Blanca,published,363,500,137,93,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-laguna-blanca.md,word_count=363; type_threshold=500
kb:cafayate,city,/baza-znaniy/cafayate,Кафайяте,published,364,500,136,93,low,EXPAND,content/knowledge-base/goroda/cafayate.md,word_count=364; type_threshold=500
kb:merlo,city,/baza-znaniy/merlo,Мерло,published,364,500,136,58,low,EXPAND,content/knowledge-base/goroda/merlo.md,word_count=364; type_threshold=500
kb:shtrafy-i-scoring,guide,/baza-znaniy/shtrafy-i-scoring,"Штрафы, баллы (scoring) и проверка задолженности за рулём в Аргентине",published,464,600,136,79,low,EXPAND,content/knowledge-base/transport/shtrafy-i-scoring.md,word_count=464; type_threshold=600
kb:tango,guide,/baza-znaniy/tango,"Танго в Аргентине: культура, милонги, где смотреть и танцевать",published,464,600,136,64,low,EXPAND,content/knowledge-base/kultura/tango.md,word_count=464; type_threshold=600
kb:pochemu-net-pryamyh-reisov,transport,/baza-znaniy/pochemu-net-pryamyh-reisov,Почему нет прямых рейсов из России и как летают на самом деле,published,466,600,134,74,low,EXPAND,content/knowledge-base/transport/pochemu-net-pryamyh-reisov.md,word_count=466; type_threshold=600
kb:purmamarka,attraction,/baza-znaniy/purmamarka,Пурмамарка,published,366,500,134,93,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/purmamarka.md,word_count=366; type_threshold=500
itinerary:northwest-7-days,itinerary,/itineraries/northwest-7-days,Северо-запад за 7 дней,published,68,200,132,44,medium,DEEP_REWRITE,src/data/places-seed.ts,word_count=68; type_threshold=200
kb:razvlecheniya-i-nochnaya-zhizn,guide,/baza-znaniy/razvlecheniya-i-nochnaya-zhizn,Развлечения и ночная жизнь Аргентины,published,472,600,128,75,low,EXPAND,content/knowledge-base/kultura/razvlecheniya-i-nochnaya-zhizn.md,word_count=472; type_threshold=600
kb:poezda,transport,/baza-znaniy/poezda,Поезда дальнего следования в Аргентине,published,475,600,125,75,low,EXPAND,content/knowledge-base/transport/poezda.md,word_count=475; type_threshold=600
kb:parque-nacional-lago-puelo,national_park,/baza-znaniy/parque-nacional-lago-puelo,Национальный парк Лаго-Пуэло,published,376,500,124,94,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-lago-puelo.md,word_count=376; type_threshold=500
kb:poleznye-prilozheniya,guide,/baza-znaniy/poleznye-prilozheniya,Полезные приложения и сервисы в Аргентине,published,476,600,124,65,low,EXPAND,content/knowledge-base/svyaz/poleznye-prilozheniya.md,word_count=476; type_threshold=600
kb:parque-nacional-copo,national_park,/baza-znaniy/parque-nacional-copo,Национальный парк Копо,published,378,500,122,94,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-copo.md,word_count=378; type_threshold=500
kb:inflyatsiya-i-ekonomika,guide,/baza-znaniy/inflyatsiya-i-ekonomika,Инфляция и экономика Аргентины простыми словами,published,480,600,120,73,low,EXPAND,content/knowledge-base/dengi/inflyatsiya-i-ekonomika.md,word_count=480; type_threshold=600
kb:salinas-grandes,attraction,/baza-znaniy/salinas-grandes,Салинас-Грандес,published,381,500,119,94,low,EXPAND,content/knowledge-base/dostoprimechatelnosti/salinas-grandes.md,word_count=381; type_threshold=500
kb:pokupki-i-tax-free,guide,/baza-znaniy/pokupki-i-tax-free,Покупки и tax free в Аргентине,published,482,600,118,80,low,EXPAND,content/knowledge-base/pokupki/pokupki-i-tax-free.md,word_count=482; type_threshold=600
kb:parque-nacional-campos-del-tuyu,national_park,/baza-znaniy/parque-nacional-campos-del-tuyu,Национальный парк Кампос-дель-Тую,published,383,500,117,94,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-campos-del-tuyu.md,word_count=383; type_threshold=500
kb:parque-nacional-el-rey,national_park,/baza-znaniy/parque-nacional-el-rey,Национальный парк Эль-Рей,published,384,500,116,94,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-el-rey.md,word_count=384; type_threshold=500
kb:parque-nacional-monte-leon,national_park,/baza-znaniy/parque-nacional-monte-leon,национальный парк Monte León,published,384,500,116,94,low,EXPAND,content/knowledge-base/natsionalnye-parki/parque-nacional-monte-leon.md,word_count=384; type_threshold=500
itinerary:patagonia-classic-10-days,itinerary,/itineraries/patagonia-classic-10-days,Классическая Патагония за 10 дней,published,84,200,116,46,medium,DEEP_REWRITE,src/data/places-seed.ts,word_count=84; type_threshold=200
